3.253681564331054688e+01
3.283568191528320312e+01
3.313161468505859375e+01
3.341770553588867188e+01
3.370313262939453125e+01
3.398351669311523438e+01
3.425897216796875000e+01
3.470643997192382812e+01
3.560717773437500000e+01
3.586858749389648438e+01
3.612555313110351562e+01
3.637817001342773438e+01
3.662655639648437500e+01
3.687082290649414062e+01
3.711105346679687500e+01
3.734736251831054688e+01
3.757983779907226562e+01
3.790166091918945312e+01
3.812676239013671875e+01
3.834830093383789062e+01
3.856636810302734375e+01
3.883070755004882812e+01
3.914349746704101562e+01
3.946277236938476562e+01
3.977552032470703125e+01
4.004051208496093750e+01
4.030170822143554688e+01
4.055920410156250000e+01
4.081308364868164062e+01
1.990812683105468750e+01
2.065565872192382812e+01
2.137833404541015625e+01
2.209924316406250000e+01
2.278554725646972656e+01
2.354716110229492188e+01
2.409291076660156250e+01
2.476135063171386719e+01
2.542290878295898438e+01
2.606916046142578125e+01
2.781135559082031250e+01
2.829125976562500000e+01
2.877687835693359375e+01
2.950917053222656250e+01
2.996327209472656250e+01
3.040913581848144531e+01
3.081079483032226562e+01
3.124071121215820312e+01
3.166224670410156250e+01
3.182556533813476562e+01
3.235594558715820312e+01
3.284206771850585938e+01
3.335536575317382812e+01
3.386001205444335938e+01
3.435610580444335938e+01
3.484383010864257812e+01
3.532336044311523438e+01
3.579487609863281250e+01
3.627303695678710938e+01
3.635513687133789062e+01
3.199868202209472656e+01
3.566046905517578125e+01
3.596676635742187500e+01
3.624489212036132812e+01
3.649696731567382812e+01
3.727749633789062500e+01
3.756448364257812500e+01
3.784690856933593750e+01
3.812486648559570312e+01
3.837737274169921875e+01
3.593644332885742188e+01
3.616420745849609375e+01
3.638879776000976562e+01
3.661028671264648438e+01
3.682874298095703125e+01
